129.482000, -nan, -nan, -nan
167.688000, 4.363581, -1.109764, -0.095561
167.778000, 4.363581, -1.109764, -0.095558
167.886000, 4.363581, -1.109764, -0.095556
167.986000, 4.363581, -1.109764, -0.095553
168.077000, 4.363581, -1.109764, -0.095548
168.182000, 4.363581, -1.109764, -0.095544
168.280000, 4.363581, -1.109764, -0.095540
168.378000, 4.363581, -1.109764, -0.095538
168.476000, 4.363581, -1.109764, -0.095536
168.575000, 4.363581, -1.109764, -0.095533
168.675000, 4.363581, -1.109764, -0.095530
168.782000, 4.363581, -1.109764, -0.095528
168.874000, 4.363581, -1.109764, -0.095525
168.981000, 4.363581, -1.109764, -0.095522
169.075000, 4.363581, -1.109764, -0.095519
169.187000, 4.363581, -1.109764, -0.095516
169.275000, 4.363581, -1.109764, -0.095512
169.386000, 4.363581, -1.109764, -0.095510
169.476000, 4.363581, -1.109764, -0.095508
169.584000, 4.363581, -1.109764, -0.095507
169.678000, 4.363581, -1.109764, -0.095506
169.774000, 4.363581, -1.109764, -0.095503
169.881000, 4.363581, -1.109764, -0.095499
169.985000, 4.363581, -1.109764, -0.095495
170.085000, 4.363581, -1.109764, -0.095493
170.183000, 4.363581, -1.109764, -0.095492
170.285000, 4.363581, -1.109764, -0.095489
170.381000, 4.363581, -1.109764, -0.095486
170.484000, 4.363581, -1.109764, -0.095483
170.579000, 4.363581, -1.109764, -0.095481
170.681000, 4.363581, -1.109764, -0.095478
170.779000, 4.363581, -1.109764, -0.095475
170.883000, 4.363581, -1.109764, -0.095473
170.984000, 4.363581, -1.109764, -0.095472
171.076000, 4.363581, -1.109764, -0.095467
171.185000, 4.363581, -1.109764, -0.095464
171.285000, 4.363581, -1.109764, -0.095462
171.376000, 4.363581, -1.109764, -0.095460
171.477000, 4.363581, -1.109764, -0.095456
171.586000, 4.363581, -1.109764, -0.095455
171.680000, 4.363581, -1.109764, -0.095451
171.782000, 4.363581, -1.109764, -0.095449
171.877000, 4.363581, -1.109764, -0.095447
171.966000, 4.363581, -1.109764, -0.095443
172.078000, 4.366157, -1.110011, -0.095742
172.182000, 4.376959, -1.111025, -0.088168
172.282000, 4.385196, -1.111670, -0.057070
172.386000, 4.386904, -1.111748, -0.001430
172.470000, 4.386904, -1.111748, 0.051418
172.574000, 4.386904, -1.111748, 0.117230
172.686000, 4.386904, -1.111748, 0.188940
172.786000, 4.386904, -1.111748, 0.255295
172.871000, 4.391717, -1.111881, 0.308849
172.980000, 4.391717, -1.111881, 0.381084
173.079000, 4.391717, -1.111881, 0.445592
173.175000, 4.390722, -1.113099, 0.510950
173.279000, 4.390722, -1.113099, 0.579344
173.369000, 4.390722, -1.113099, 0.639225
173.480000, 4.391108, -1.113298, 0.712940
173.573000, 4.391108, -1.113298, 0.776756
173.685000, 4.391108, -1.113298, 0.847697
173.776000, 4.391108, -1.113298, 0.907486
173.879000, 4.391824, -1.111998, 0.976957
173.985000, 4.391824, -1.111998, 1.045969
174.085000, 4.391824, -1.111998, 1.111820
174.179000, 4.392610, -1.112354, 1.173644
174.271000, 4.392610, -1.112354, 1.234128
174.386000, 4.392610, -1.112354, 1.309721
174.476000, 4.391462, -1.116021, 1.369915
174.582000, 4.391462, -1.116021, 1.440286
174.683000, 4.391462, -1.116021, 1.505333
174.772000, 4.391462, -1.116021, 1.564506
174.874000, 4.384420, -1.118789, 1.630334
174.972000, 4.384420, -1.118789, 1.696120
175.072000, 4.384420, -1.118789, 1.761809
175.181000, 4.380009, -1.119420, 1.828358
175.273000, 4.380009, -1.119420, 1.890131
175.379000, 4.380009, -1.119420, 1.958622
175.480000, 4.380009, -1.119420, 2.024459
175.588000, 4.377736, -1.117216, 2.096567
175.681000, 4.377023, -1.116011, 2.159675
175.777000, 4.375542, -1.113982, 2.221543
175.887000, 4.369961, -1.110094, 2.294343
175.987000, 4.368721, -1.108713, 2.360474
176.072000, 4.367019, -1.107148, 2.416934
176.179000, 4.375928, -1.104289, 2.484731
176.278000, 4.374035, -1.102962, 2.549916
176.376000, 4.368971, -1.099805, 2.614324
176.476000, 4.366637, -1.098485, 2.674757
176.586000, 4.356837, -1.100286, 2.732731
176.682000, 4.350848, -1.097896, 2.789023
176.787000, 4.348233, -1.096967, 2.845223
176.885000, 4.345569, -1.096237, 2.888033
176.980000, 4.339623, -1.094848, 2.936482
177.074000, 4.330144, -1.096040, 2.984992
177.182000, 4.327131, -1.095660, 3.027301
177.277000, 4.317200, -1.094732, 3.065092
177.379000, 4.305022, -1.094003, 3.100475
177.484000, 4.290026, -1.093689, 3.137387
177.574000, 4.271966, -1.093893, -3.115912
177.687000, 4.249983, -1.094754, -3.094073
177.788000, 4.229811, -1.095815, -3.084243
177.883000, 4.209506, -1.095357, -3.076661
177.979000, 4.188356, -1.096809, -3.069877
178.067000, 4.172998, -1.097947, -3.065053
178.182000, 4.150072, -1.099797, -3.057480
178.288000, 4.128952, -1.101636, -3.052370
178.383000, 4.110031, -1.103360, -3.049527
178.487000, 4.089122, -1.105316, -3.046723
178.587000, 4.069414, -1.107219, -3.044310
178.682000, 4.050107, -1.109124, -3.041769
178.775000, 4.031802, -1.110984, -3.039262
178.882000, 4.015018, -1.115424, -3.037069
178.985000, 3.994331, -1.117593, -3.037108
179.085000, 3.975037, -1.119617, -3.037107
179.179000, 3.955942, -1.121619, -3.037104
179.284000, 3.935454, -1.123768, -3.037101
179.379000, 3.916359, -1.125766, -3.037984
179.486000, 3.894873, -1.127986, -3.038826
179.582000, 3.875973, -1.129932, -3.039569
179.684000, 3.855876, -1.131967, -3.042945
179.778000, 3.834573, -1.134003, -3.049339
179.875000, 3.823860, -1.134722, -3.056085
179.972000, 3.805722, -1.136222, -3.061735
180.078000, 3.784585, -1.137856, -3.066906
180.178000, 3.764638, -1.139314, -3.070453
180.277000, 3.744886, -1.140684, -3.074630
180.379000, 3.724528, -1.141999, -3.079179
180.474000, 3.704365, -1.143220, -3.083458
180.578000, 3.684596, -1.144323, -3.087876
180.685000, 3.663025, -1.145439, -3.092462
180.769000, 3.645644, -1.146258, -3.096280
180.879000, 3.638046, -1.143653, -3.100083
180.983000, 3.617263, -1.144492, -3.102838
181.083000, 3.597277, -1.145235, -3.105778
181.184000, 3.577289, -1.145929, -3.107929
181.285000, 3.561696, -1.146473, -3.099243
181.365000, 3.556074, -1.146770, -3.069639
181.479000, 3.548134, -1.147606, -3.010741
181.577000, 3.534534, -1.149838, -2.948537
181.687000, 3.512992, -1.156666, -2.875913
181.768000, 3.497100, -1.161454, -2.821352
181.880000, 3.476485, -1.169123, -2.748898
181.977000, 3.458859, -1.178672, -2.684808
182.084000, 3.439998, -1.188774, -2.614277
182.182000, 3.423387, -1.199172, -2.549720
182.282000, 3.407006, -1.210984, -2.483357
182.380000, 3.397578, -1.223377, -2.418582
182.484000, 3.382178, -1.237942, -2.348850
182.567000, 3.369923, -1.251122, -2.290604
182.673000, 3.356949, -1.264548, -2.231829
182.781000, 3.342684, -1.284337, -2.160024
182.888000, 3.332748, -1.300058, -2.108777
182.975000, 3.324088, -1.315378, -2.062397
183.082000, 3.314306, -1.334858, -2.010348
183.188000, 3.306437, -1.353485, -1.963281
183.275000, 3.300077, -1.369680, -1.927437
183.382000, 3.292946, -1.390068, -1.888110
183.478000, 3.287279, -1.408202, -1.861924
183.578000, 3.281731, -1.427417, -1.842827
183.684000, 3.276217, -1.447887, -1.824452
183.784000, 3.271377, -1.467292, -1.805279
183.880000, 3.267056, -1.486204, -1.784886
183.976000, 3.263196, -1.504808, -1.767617
184.077000, 3.259122, -1.526020, -1.754114
184.172000, 3.263535, -1.539008, -1.746787
184.277000, 3.259958, -1.559904, -1.734156
184.377000, 3.256719, -1.580248, -1.723518
184.477000, 3.253570, -1.601415, -1.712996
184.580000, 3.250994, -1.620037, -1.703789
184.683000, 3.248329, -1.640666, -1.695192
184.783000, 3.245967, -1.660123, -1.687540
184.885000, 3.243696, -1.680195, -1.679694
184.988000, 3.241534, -1.700681, -1.671727
185.075000, 3.239636, -1.720189, -1.664206
185.177000, 3.237921, -1.739111, -1.658608
185.280000, 3.240006, -1.757402, -1.646090
185.376000, 3.238729, -1.776359, -1.633612
185.475000, 3.237518, -1.796723, -1.623680
185.586000, 3.236537, -1.818301, -1.612351
185.684000, 3.235745, -1.837885, -1.610764
185.776000, 3.234977, -1.857069, -1.610761
185.882000, 3.234146, -1.877853, -1.610759
185.982000, 3.233368, -1.897437, -1.609829
186.077000, 3.232652, -1.917624, -1.598187
186.180000, 3.232236, -1.937820, -1.589499
186.271000, 3.228013, -1.956057, -1.581690
186.376000, 3.228003, -1.976657, -1.560789
186.477000, 3.228414, -1.997052, -1.539136
186.578000, 3.229275, -2.017233, -1.519052
186.683000, 3.230595, -2.038993, -1.500733
186.781000, 3.231623, -2.052404, -1.487267
186.878000, 3.232571, -2.063087, -1.476231
186.988000, 3.234001, -2.076762, -1.455179
187.081000, 3.235454, -2.088295, -1.435889
187.186000, 3.237355, -2.101282, -1.414799
187.282000, 3.239323, -2.113119, -1.397172
187.388000, 3.241741, -2.126146, -1.376796
187.484000, 3.242914, -2.131954, -1.363797
187.586000, 3.242914, -2.131954, -1.363790
187.683000, 3.242914, -2.131954, -1.363788
187.777000, 3.242914, -2.131954, -1.363787
187.875000, 3.242914, -2.131954, -1.363783
187.980000, 3.242914, -2.131954, -1.363782
188.087000, 3.242914, -2.131954, -1.363780
188.184000, 3.242914, -2.131954, -1.363777
188.274000, 3.242914, -2.131954, -1.363776
188.377000, 3.242914, -2.131954, -1.363774
188.487000, 3.242914, -2.131954, -1.363772
188.568000, 3.242914, -2.131954, -1.363770
188.701000, 3.242914, -2.131954, -1.363768
188.762000, 3.242914, -2.131954, -1.363765
188.885000, 3.242914, -2.131954, -1.363762
188.986000, 3.242914, -2.131954, -1.363760
189.076000, 3.242914, -2.131954, -1.363758
189.183000, 3.242914, -2.131954, -1.363755
189.273000, 3.242914, -2.131954, -1.363753
189.386000, 3.242914, -2.131954, -1.363750
189.484000, 3.242914, -2.131954, -1.363747
189.577000, 3.242914, -2.131954, -1.363745
189.685000, 3.242914, -2.131954, -1.363744
189.776000, 3.242914, -2.131954, -1.363741
189.872000, 3.242914, -2.131954, -1.363739
189.986000, 3.242914, -2.131954, -1.363736
190.083000, 3.242914, -2.131954, -1.363733
