129.483000, -nan, -nan, -nan
148.477000, 4.650256, -0.266456, -2.832845
148.583000, 4.650256, -0.266456, -2.832844
148.683000, 4.650256, -0.266456, -2.832841
148.773000, 4.650256, -0.266456, -2.832840
148.877000, 4.650256, -0.266456, -2.832838
148.975000, 4.650256, -0.266456, -2.832835
149.072000, 4.650256, -0.266456, -2.832833
149.178000, 4.650256, -0.266456, -2.832831
149.266000, 4.650256, -0.266456, -2.832828
149.384000, 4.650256, -0.266456, -2.832825
149.471000, 4.650256, -0.266456, -2.832824
149.581000, 4.650256, -0.266456, -2.832822
149.680000, 4.650256, -0.266456, -2.832818
149.785000, 4.650256, -0.266456, -2.832816
149.880000, 4.650256, -0.266456, -2.832815
149.977000, 4.650256, -0.266456, -2.832812
150.077000, 4.650256, -0.266456, -2.832810
150.173000, 4.650256, -0.266456, -2.832809
150.280000, 4.650256, -0.266456, -2.832805
150.385000, 4.650256, -0.266456, -2.832803
150.485000, 4.650256, -0.266456, -2.832801
150.576000, 4.650256, -0.266456, -2.832798
150.673000, 4.650256, -0.266456, -2.832797
150.784000, 4.650256, -0.266456, -2.832794
150.876000, 4.650256, -0.266456, -2.832791
150.982000, 4.650256, -0.266456, -2.832790
151.066000, 4.650256, -0.266456, -2.832788
151.188000, 4.650256, -0.266456, -2.832783
151.286000, 4.650256, -0.266456, -2.832781
151.383000, 4.650256, -0.266456, -2.832779
151.477000, 4.650256, -0.266456, -2.832776
151.578000, 4.650256, -0.266456, -2.832774
151.688000, 4.650256, -0.266456, -2.832772
151.778000, 4.650256, -0.266456, -2.832771
151.880000, 4.650256, -0.266456, -2.832767
151.975000, 4.650256, -0.266456, -2.832765
152.077000, 4.650256, -0.266456, -2.832763
152.179000, 4.650256, -0.266456, -2.832760
152.275000, 4.650256, -0.266456, -2.832757
152.387000, 4.650256, -0.266456, -2.832755
152.485000, 4.650256, -0.266456, -2.832753
152.583000, 4.650256, -0.266456, -2.832752
152.682000, 4.650256, -0.266456, -2.832750
152.774000, 4.650256, -0.266456, -2.832749
152.888000, 4.650256, -0.266456, -2.832746
152.982000, 4.650256, -0.266456, -2.832744
153.087000, 4.650256, -0.266456, -2.832741
153.171000, 4.650256, -0.266456, -2.832739
153.269000, 4.650256, -0.266456, -2.832737
153.383000, 4.650256, -0.266456, -2.832732
153.485000, 4.650256, -0.266456, -2.832730
153.574000, 4.650256, -0.266456, -2.832728
153.678000, 4.650256, -0.266456, -2.832724
153.772000, 4.650256, -0.266456, -2.832722
153.871000, 4.646789, -0.267555, -2.837705
153.986000, 4.633898, -0.271437, -2.859147
154.089000, 4.615053, -0.276685, -2.880288
154.173000, 4.598788, -0.280889, -2.897235
154.278000, 4.578362, -0.285764, -2.917118
154.384000, 4.557648, -0.290275, -2.937815
154.480000, 4.538811, -0.293991, -2.955675
154.585000, 4.518139, -0.297688, -2.973396
154.678000, 4.489090, -0.300458, -2.973397
154.776000, 4.470005, -0.303935, -2.944561
154.881000, 4.449532, -0.308601, -2.887073
154.986000, 4.429368, -0.314455, -2.832166
155.074000, 4.426465, -0.323367, -2.795704
155.185000, 4.405949, -0.331304, -2.746143
155.275000, 4.389258, -0.338559, -2.722685
155.386000, 4.369204, -0.347606, -2.718578
155.487000, 4.350734, -0.355783, -2.732335
155.581000, 4.333431, -0.363134, -2.747792
155.687000, 4.313802, -0.371144, -2.758869
155.784000, 4.295774, -0.378310, -2.767969
155.879000, 4.278056, -0.385170, -2.776184
155.979000, 4.259357, -0.392265, -2.780725
156.077000, 4.241006, -0.399152, -2.784857
156.188000, 4.220187, -0.406858, -2.788893
156.286000, 4.182234, -0.410521, -2.772379
156.382000, 4.164625, -0.417654, -2.739088
156.484000, 4.145839, -0.426102, -2.697288
156.586000, 4.127777, -0.435145, -2.658238
156.687000, 4.110057, -0.444840, -2.624402
156.775000, 4.093008, -0.454906, -2.591406
156.883000, 4.082987, -0.461184, -2.577312
156.984000, 4.074344, -0.466601, -2.593068
157.079000, 4.062464, -0.473645, -2.615738
157.182000, 4.044906, -0.483684, -2.626805
157.284000, 4.027463, -0.493469, -2.633661
157.385000, 4.009787, -0.503246, -2.638862
157.475000, 3.993304, -0.512289, -2.639931
157.576000, 3.976117, -0.521710, -2.640803
157.676000, 3.956519, -0.528735, -2.641025
157.784000, 3.937936, -0.538939, -2.635312
157.887000, 3.919968, -0.549014, -2.625366
157.968000, 3.905923, -0.557088, -2.612680
158.072000, 3.887539, -0.568041, -2.598049
158.174000, 3.876252, -0.574932, -2.587067
158.280000, 3.867442, -0.580460, -2.576889
158.379000, 3.859040, -0.585696, -2.598430
158.482000, 3.856246, -0.587343, -2.653215
158.586000, 3.856246, -0.587343, -2.721612
158.683000, 3.852769, -0.588744, -2.785358
158.767000, 3.850877, -0.584813, -2.842678
158.874000, 3.850877, -0.584813, -2.912482
158.985000, 3.850877, -0.584813, -2.986737
159.073000, 3.851233, -0.583219, -3.045438
159.175000, 3.845769, -0.583553, -3.112002
159.274000, 3.839320, -0.583564, 3.108850
159.379000, 3.845922, -0.579382, 3.037382
159.483000, 3.845276, -0.579312, 2.972353
159.569000, 3.841850, -0.578597, 2.910710
159.673000, 3.838462, -0.577720, 2.846829
159.785000, 3.847351, -0.578270, 2.772442
159.877000, 3.847351, -0.578270, 2.712645
159.973000, 3.847351, -0.578270, 2.648663
160.079000, 3.851263, -0.575595, 2.575791
160.176000, 3.850758, -0.575271, 2.516908
160.288000, 3.849417, -0.574186, 2.447340
160.382000, 3.844771, -0.570082, 2.388213
160.478000, 3.843973, -0.569325, 2.338596
160.583000, 3.844797, -0.567063, 2.290977
160.681000, 3.844468, -0.566687, 2.245095
160.782000, 3.842458, -0.564022, 2.201899
160.888000, 3.838085, -0.557716, 2.151953
160.978000, 3.837757, -0.557214, 2.111992
161.073000, 3.834482, -0.552529, 2.067325
161.175000, 3.832057, -0.547816, 2.027863
161.284000, 3.828150, -0.539364, 1.978626
161.377000, 3.824871, -0.531259, 1.931041
161.479000, 3.821647, -0.521979, 1.879329
161.581000, 3.826566, -0.514023, 1.834933
161.688000, 3.823971, -0.503434, 1.787302
161.785000, 3.822123, -0.494159, 1.747681
161.870000, 3.820797, -0.485883, 1.710288
161.978000, 3.819509, -0.475174, 1.675996
162.082000, 3.818516, -0.464526, 1.651714
162.181000, 3.817824, -0.454754, 1.631315
162.284000, 3.817257, -0.443358, 1.612735
162.380000, 3.816494, -0.425779, 1.621489
162.485000, 3.815094, -0.405428, 1.661739
162.586000, 3.812822, -0.385358, 1.704999
162.687000, 3.809692, -0.365404, 1.748478
162.773000, 3.806346, -0.348533, 1.784774
162.886000, 3.801042, -0.326566, 1.830635
162.986000, 3.794836, -0.311088, 1.861642
163.088000, 3.788685, -0.291638, 1.892426
163.174000, 3.782337, -0.273519, 1.924472
163.274000, 3.778248, -0.262824, 1.946703
163.374000, 3.776695, -0.258947, 1.977884
163.479000, 3.776695, -0.258947, 2.025180
163.581000, 3.774925, -0.255584, 2.072583
163.687000, 3.770207, -0.256992, 2.122458
163.783000, 3.767672, -0.253093, 2.162459
163.877000, 3.761248, -0.243858, 2.188874
163.968000, 3.753007, -0.232417, 2.200566
164.073000, 3.742038, -0.217474, 2.204521
164.186000, 3.733302, -0.205527, 2.198573
164.276000, 3.728057, -0.198213, 2.185261
164.388000, 3.721732, -0.189092, 2.170047
164.482000, 3.720159, -0.186766, 2.141521
164.572000, 3.720159, -0.186766, 2.100825
164.678000, 3.718053, -0.182959, 2.066932
164.781000, 3.711988, -0.171506, 2.053397
164.882000, 3.703423, -0.155179, 2.057510
164.969000, 3.698078, -0.145194, 2.069071
165.082000, 3.692693, -0.135488, 2.086076
165.186000, 3.687593, -0.126539, 2.087363
165.274000, 3.683204, -0.118797, 2.087206
165.380000, 3.678037, -0.109656, 2.080924
165.481000, 3.673172, -0.100920, 2.078546
165.572000, 3.668747, -0.092968, 2.078548
165.678000, 3.663549, -0.083615, 2.077314
165.784000, 3.658454, -0.074434, 2.078851
165.871000, 3.654849, -0.065634, 2.089388
165.978000, 3.645104, -0.049034, 2.113900
166.076000, 3.640113, -0.040980, 2.144938
166.181000, 3.633168, -0.030738, 2.182515
166.278000, 3.624425, -0.018550, 2.200627
166.377000, 3.613956, -0.004543, 2.228114
166.475000, 3.601744, 0.010529, 2.277267
166.590000, 3.577136, 0.029275, 2.335798
166.687000, 3.562816, 0.043520, 2.381907
166.786000, 3.548623, 0.056447, 2.423955
166.873000, 3.535308, 0.067647, 2.460640
166.978000, 3.518876, 0.080398, 2.502632
167.086000, 3.494849, 0.092813, 2.548210
167.174000, 3.479755, 0.102618, 2.582234
167.280000, 3.461925, 0.113327, 2.618661
167.369000, 3.446383, 0.122003, 2.646761
167.475000, 3.427557, 0.131748, 2.681861
167.585000, 3.407488, 0.141236, 2.718076
167.688000, 3.388577, 0.149403, 2.749766
167.779000, 3.380645, 0.154961, 2.776080
167.883000, 3.361104, 0.162087, 2.809310
167.982000, 3.342286, 0.168243, 2.841468
168.074000, 3.324442, 0.173487, 2.870006
168.182000, 3.303347, 0.178984, 2.904030
168.280000, 3.284623, 0.183229, 2.933195
168.379000, 3.260778, 0.188200, 2.963700
168.481000, 3.240442, 0.191474, 3.003707
168.581000, 3.220178, 0.193805, 3.053001
168.671000, 3.202217, 0.194966, 3.102523
168.781000, 3.180821, 0.195265, -3.134062
168.874000, 3.166620, 0.193575, -3.093585
168.981000, 3.144881, 0.191973, -3.041654
169.075000, 3.126620, 0.189730, -2.996221
169.187000, 3.104544, 0.185945, -2.949701
169.275000, 3.088621, 0.181708, -2.903285
169.386000, 3.067971, 0.176101, -2.851675
169.477000, 3.050076, 0.170342, -2.808279
169.569000, 3.033386, 0.164159, -2.763979
169.676000, 3.013896, 0.155825, -2.710996
169.774000, 2.997067, 0.152321, -2.663074
169.881000, 2.978123, 0.141948, -2.620678
169.985000, 2.960109, 0.131157, -2.582482
170.085000, 2.943516, 0.120355, -2.545842
170.183000, 2.927006, 0.108719, -2.509658
170.286000, 2.899337, 0.096867, -2.463688
170.381000, 2.884801, 0.084635, -2.420419
170.462000, 2.871375, 0.072348, -2.380495
170.582000, 2.855813, 0.056801, -2.332021
170.685000, 2.841895, 0.041615, -2.295142
170.779000, 2.829649, 0.027352, -2.265428
170.883000, 2.816282, 0.009553, -2.232146
170.986000, 2.804010, -0.006742, -2.200335
171.080000, 2.793151, -0.022088, -2.172832
171.179000, 2.782041, -0.038718, -2.147473
171.278000, 2.771437, -0.055438, -2.124770
171.374000, 2.761617, -0.071703, -2.102568
171.484000, 2.750717, -0.090813, -2.075175
171.573000, 2.742079, -0.106832, -2.057133
171.680000, 2.732409, -0.125473, -2.042722
171.780000, 2.723324, -0.143514, -2.032130
171.877000, 2.717413, -0.158661, -2.022153
171.982000, 2.708537, -0.177251, -2.010287
172.083000, 2.703061, -0.188959, -2.010781
172.181000, 2.701260, -0.192746, -2.034371
172.278000, 2.701260, -0.192746, -2.087702
172.382000, 2.701260, -0.192746, -2.156206
172.463000, 2.699791, -0.193986, -2.213871
172.586000, 2.694635, -0.200295, -2.292820
172.684000, 2.694038, -0.200968, -2.357472
172.779000, 2.694038, -0.200968, -2.420692
172.876000, 2.699102, -0.199285, -2.484970
172.988000, 2.699102, -0.199285, -2.557412
173.083000, 2.699102, -0.199285, -2.619907
173.181000, 2.703652, -0.197164, -2.685954
173.279000, 2.703652, -0.197164, -2.749840
173.369000, 2.703652, -0.197164, -2.809046
173.480000, 2.699823, -0.198572, -2.881581
173.573000, 2.699823, -0.198572, -2.946037
173.683000, 2.699823, -0.198572, -3.015088
173.784000, 2.699823, -0.198572, -3.082819
173.875000, 2.703648, -0.199136, 3.140658
173.977000, 2.703648, -0.199136, 3.074178
174.079000, 2.703648, -0.199136, 3.007150
174.168000, 2.703352, -0.194224, 2.948310
174.282000, 2.703352, -0.194224, 2.874732
174.382000, 2.703352, -0.194224, 2.809630
174.476000, 2.696611, -0.195543, 2.749066
174.582000, 2.696611, -0.195543, 2.678634
174.669000, 2.693845, -0.194038, 2.620154
174.772000, 2.692895, -0.193484, 2.553628
174.873000, 2.690547, -0.192357, 2.487552
174.978000, 2.684863, -0.187660, 2.417920
175.081000, 2.678393, -0.181533, 2.349551
175.172000, 2.669253, -0.176351, 2.290224
175.276000, 2.662803, -0.168452, 2.220477
175.375000, 2.657286, -0.160691, 2.156541
175.480000, 2.651885, -0.151918, 2.088208
175.588000, 2.642833, -0.146659, 2.018306
175.681000, 2.638960, -0.137898, 1.955234
175.777000, 2.634223, -0.124972, 1.893420
175.863000, 2.626797, -0.108818, 1.822179
175.987000, 2.622907, -0.091242, 1.754360
176.072000, 2.620577, -0.076392, 1.697854
176.183000, 2.618798, -0.056724, 1.623499
176.282000, 2.615057, -0.038628, 1.563713
176.380000, 2.615724, -0.021513, 1.499240
176.481000, 2.617587, -0.003784, 1.432216
176.579000, 2.613191, 0.012066, 1.366313
176.674000, 2.617109, 0.028380, 1.303124
176.781000, 2.622565, 0.045901, 1.234109
176.880000, 2.629584, 0.064034, 1.169046
176.969000, 2.638882, 0.080073, 1.110175
177.069000, 2.648648, 0.098206, 1.042568
177.181000, 2.660182, 0.116464, 0.971516
177.271000, 2.674233, 0.133190, 0.914838
177.384000, 2.688502, 0.150451, 0.843148
177.484000, 2.702280, 0.164943, 0.777536
177.581000, 2.711290, 0.172971, 0.713943
177.687000, 2.719443, 0.179584, 0.648948
177.786000, 2.727498, 0.185338, 0.591987
177.882000, 2.735601, 0.190484, 0.539382
177.967000, 2.742989, 0.194684, 0.494380
178.067000, 2.753365, 0.198881, 0.439025
178.182000, 2.763923, 0.203436, 0.376420
178.287000, 2.773786, 0.207032, 0.322743
178.379000, 2.782570, 0.209764, 0.281627
178.485000, 2.785387, 0.210554, 0.256323
178.587000, 2.785387, 0.210554, 0.228492
178.682000, 2.785603, 0.210855, 0.172129
178.776000, 2.785603, 0.210855, 0.111508
178.870000, 2.785603, 0.210855, 0.047722
178.969000, 2.783997, 0.209915, -0.011333
179.087000, 2.783997, 0.209915, -0.088908
179.186000, 2.783997, 0.209915, -0.154669
179.277000, 2.780748, 0.207559, -0.213426
179.377000, 2.780748, 0.207559, -0.279233
179.486000, 2.780748, 0.207559, -0.352187
179.584000, 2.780748, 0.207559, -0.415949
179.672000, 2.776223, 0.207057, -0.469797
179.778000, 2.776223, 0.207057, -0.548149
179.883000, 2.779536, 0.204861, -0.599802
179.973000, 2.776999, 0.203813, -0.648838
180.077000, 2.776999, 0.203813, -0.715867
180.177000, 2.776999, 0.203813, -0.780933
180.277000, 2.784211, 0.204913, -0.849807
180.377000, 2.784211, 0.204913, -0.914920
180.474000, 2.784211, 0.204913, -0.984706
180.583000, 2.784211, 0.204913, -1.050489
180.675000, 2.785594, 0.204807, -1.110534
180.774000, 2.785594, 0.204807, -1.176915
180.879000, 2.785594, 0.204807, -1.245401
180.983000, 2.791643, 0.203747, -1.316827
181.086000, 2.791643, 0.203747, -1.382533
181.184000, 2.791643, 0.203747, -1.447026
181.283000, 2.791953, 0.200098, -1.512114
181.377000, 2.791733, 0.198311, -1.575692
181.484000, 2.791733, 0.198311, -1.644743
181.579000, 2.791733, 0.198311, -1.707288
181.686000, 2.798337, 0.194503, -1.778459
181.785000, 2.796615, 0.187488, -1.843496
181.878000, 2.796390, 0.186694, -1.904492
181.984000, 2.799128, 0.181081, -1.979347
182.081000, 2.795098, 0.172591, -2.041867
182.182000, 2.789194, 0.161860, -2.106300
182.275000, 2.786379, 0.157340, -2.168749
182.377000, 2.784690, 0.151767, -2.237386
182.484000, 2.774393, 0.139689, -2.309521
182.567000, 2.763328, 0.128239, -2.369346
182.673000, 2.754395, 0.117956, -2.433585
182.771000, 2.738790, 0.105452, -2.499234
182.888000, 2.719876, 0.092375, -2.574811
182.975000, 2.710748, 0.086893, -2.631503
183.082000, 2.691093, 0.077834, -2.701216
183.188000, 2.682006, 0.073846, -2.760237
183.276000, 2.674879, 0.071174, -2.805146
183.385000, 2.665254, 0.068096, -2.858591
183.478000, 2.655370, 0.065605, -2.902950
183.579000, 2.645695, 0.063515, -2.958925
183.684000, 2.643108, 0.063070, -3.011847
183.784000, 2.639477, 0.062693, -3.055219
183.880000, 2.638929, 0.062646, -3.101262
183.976000, 2.637930, 0.064263, 3.139352
184.077000, 2.636980, 0.064268, 3.094706
184.184000, 2.633179, 0.064555, 3.047006
184.286000, 2.625859, 0.065449, 2.992951
184.369000, 2.616238, 0.066098, 2.947911
184.469000, 2.603821, 0.068928, 2.894102
184.576000, 2.587538, 0.073449, 2.848391
184.675000, 2.570108, 0.079064, 2.820825
184.780000, 2.550369, 0.085621, 2.826125
184.883000, 2.530534, 0.091882, 2.844017
184.988000, 2.510609, 0.097851, 2.856001
185.075000, 2.491769, 0.103256, 2.869428
185.181000, 2.473054, 0.108366, 2.880060
185.282000, 2.453895, 0.113363, 2.893786
185.380000, 2.434667, 0.118087, 2.907359
185.474000, 2.416356, 0.122346, 2.918556
185.586000, 2.392308, 0.126232, 2.929269
185.684000, 2.373135, 0.130303, 2.934791
185.788000, 2.352762, 0.134494, 2.943674
185.877000, 2.334903, 0.138001, 2.951427
185.984000, 2.314267, 0.141894, 2.958619
186.073000, 2.302831, 0.143982, 2.963579
186.180000, 2.287555, 0.146678, 2.970428
186.271000, 2.272371, 0.149250, 2.976914
186.387000, 2.252507, 0.152480, 2.983509
186.477000, 2.236947, 0.154917, 2.989322
186.578000, 2.219468, 0.157545, 2.995107
186.670000, 2.203708, 0.159827, 3.000858
186.777000, 2.187588, 0.162082, 3.006267
186.887000, 2.168857, 0.164606, 3.007899
186.984000, 2.152030, 0.166842, 3.011853
187.078000, 2.135712, 0.168924, 3.017809
187.186000, 2.116954, 0.171236, 3.018394
187.280000, 2.100625, 0.173230, 3.023087
187.382000, 2.082891, 0.175255, 3.033803
187.474000, 2.072923, 0.176253, 3.057286
187.586000, 2.071502, 0.176367, 3.102525
187.685000, 2.071502, 0.176367, -3.141162
187.785000, 2.071502, 0.176367, -3.101292
187.877000, 2.069442, 0.175533, -3.064406
187.979000, 2.069442, 0.175533, -3.048530
188.076000, 2.069442, 0.175533, -3.048628
188.177000, 2.069442, 0.175533, -3.048624
188.287000, 2.069442, 0.175533, -3.048620
188.377000, 2.069442, 0.175533, -3.048619
188.487000, 2.069442, 0.175533, -3.048615
188.566000, 2.069442, 0.175533, -3.048614
188.700000, 2.069442, 0.175533, -3.048611
188.762000, 2.069442, 0.175533, -3.048610
188.887000, 2.069442, 0.175533, -3.048606
188.980000, 2.069442, 0.175533, -3.048604
189.067000, 2.069442, 0.175533, -3.048600
189.177000, 2.069442, 0.175533, -3.048598
189.289000, 2.069442, 0.175533, -3.048595
189.381000, 2.069442, 0.175533, -3.048593
189.482000, 2.069442, 0.175533, -3.048590
189.577000, 2.069442, 0.175533, -3.048587
189.685000, 2.069442, 0.175533, -3.048583
189.776000, 2.069442, 0.175533, -3.048582
189.872000, 2.069442, 0.175533, -3.048577
189.985000, 2.069442, 0.175533, -3.048574
190.081000, 2.069442, 0.175533, -3.048572
