129.482000, -nan, -nan, -nan
139.476000, 2.012522, -2.003891, 1.575671
139.581000, 2.012522, -2.003891, 1.575672
139.678000, 2.012522, -2.003891, 1.575675
139.773000, 2.012522, -2.003891, 1.575679
139.881000, 2.012522, -2.003891, 1.575682
139.980000, 2.012522, -2.003891, 1.575684
140.075000, 2.012522, -2.003891, 1.575688
140.171000, 2.012522, -2.003891, 1.575691
140.287000, 2.012522, -2.003891, 1.575693
140.376000, 2.012522, -2.003891, 1.575694
140.482000, 2.012522, -2.003891, 1.575697
140.573000, 2.012522, -2.003891, 1.575698
140.679000, 2.012522, -2.003891, 1.575701
140.784000, 2.012522, -2.003891, 1.575704
140.861000, 2.012522, -2.003891, 1.575707
140.988000, 2.012522, -2.003891, 1.575709
141.084000, 2.012513, -2.001941, 1.574540
141.184000, 2.012503, -1.993091, 1.570190
141.283000, 2.012520, -1.977804, 1.569032
141.382000, 2.012590, -1.958054, 1.565139
141.487000, 2.012743, -1.937054, 1.563984
141.582000, 2.012837, -1.918055, 1.567305
141.640000, 2.012870, -1.906455, 1.568695
141.784000, 2.012870, -1.877655, 1.573539
141.878000, 2.012784, -1.858855, 1.576809
141.986000, 2.012631, -1.837256, 1.578401
142.068000, 2.016198, -1.831040, 1.585070
142.185000, 2.015904, -1.810442, 1.585072
142.282000, 2.015619, -1.790444, 1.585075
142.386000, 2.015330, -1.770246, 1.585078
142.481000, 2.015059, -1.751248, 1.585080
142.581000, 2.014764, -1.730650, 1.585083
142.683000, 2.014482, -1.710852, 1.585086
142.778000, 2.014210, -1.691854, 1.585087
142.887000, 2.013898, -1.670056, 1.585090
142.980000, 2.013633, -1.651458, 1.585093
143.076000, 2.013332, -1.630460, 1.585096
143.171000, 2.004292, -1.617025, 1.581503
143.285000, 2.004082, -1.597426, 1.581505
143.382000, 2.003881, -1.578027, 1.579654
143.483000, 2.003750, -1.557828, 1.575201
143.587000, 2.003697, -1.537028, 1.571093
143.686000, 2.003736, -1.517228, 1.566870
143.781000, 2.003839, -1.498028, 1.564385
143.888000, 2.004000, -1.476229, 1.561982
143.984000, 2.004193, -1.457230, 1.559633
144.076000, 1.998864, -1.442011, 1.562811
144.188000, 1.999079, -1.419612, 1.559976
144.284000, 1.999303, -1.400414, 1.557904
144.385000, 1.999595, -1.380216, 1.554921
144.480000, 1.999912, -1.361018, 1.553935
144.582000, 2.000278, -1.339622, 1.552943
144.683000, 2.000640, -1.320225, 1.551718
144.756000, 2.000971, -1.303028, 1.551095
144.881000, 2.001428, -1.281033, 1.549242
144.984000, 2.001881, -1.260438, 1.547121
145.087000, 2.002426, -1.239845, 1.541128
145.185000, 2.012310, -1.223070, 1.526088
145.281000, 2.013225, -1.203692, 1.521526
145.378000, 2.014202, -1.184517, 1.518515
145.480000, 2.015287, -1.164146, 1.517085
145.584000, 2.016408, -1.143376, 1.516263
145.681000, 2.017482, -1.124006, 1.514931
145.787000, 2.018670, -1.102839, 1.514030
145.879000, 2.019729, -1.084470, 1.512721
145.978000, 2.020881, -1.064703, 1.512541
146.073000, 2.021987, -1.045735, 1.512541
146.177000, 2.034540, -1.025316, 1.507714
146.285000, 2.035801, -1.005356, 1.507718
146.386000, 2.037077, -0.985197, 1.507106
146.475000, 2.038248, -0.967034, 1.506010
146.578000, 2.039608, -0.946078, 1.505577
146.682000, 2.040941, -0.925922, 1.504323
146.782000, 2.042257, -0.906166, 1.503830
146.870000, 2.043461, -0.888407, 1.502596
146.986000, 2.045028, -0.865460, 1.502610
147.081000, 2.046321, -0.846504, 1.503089
147.180000, 2.047649, -0.826749, 1.503261
147.282000, 2.041884, -0.812175, 1.506202
147.383000, 2.043229, -0.791619, 1.505036
147.487000, 2.044570, -0.771263, 1.504694
147.579000, 2.045797, -0.752904, 1.503792
147.668000, 2.047043, -0.734346, 1.502636
147.776000, 2.048550, -0.713601, 1.494331
147.885000, 2.050289, -0.691870, 1.487888
147.975000, 2.051593, -0.676551, 1.482753
148.074000, 2.052493, -0.666842, 1.473558
148.182000, 2.053600, -0.656099, 1.463036
148.271000, 2.054613, -0.647056, 1.455593
148.376000, 2.055832, -0.636828, 1.448939
148.477000, 2.057087, -0.626807, 1.443320
148.585000, 2.058496, -0.616099, 1.436807
148.683000, 2.059827, -0.606390, 1.432694
148.771000, 2.069252, -0.604013, 1.421619
148.882000, 2.070931, -0.593040, 1.416694
148.975000, 2.072101, -0.585588, 1.409046
149.079000, 2.072227, -0.584834, 1.372032
149.187000, 2.072227, -0.584834, 1.324259
149.275000, 2.072227, -0.584834, 1.286506
149.373000, 2.073032, -0.593953, 1.244372
149.470000, 2.073032, -0.593953, 1.205293
149.582000, 2.073032, -0.593953, 1.161093
149.682000, 2.073032, -0.593953, 1.131519
149.787000, 2.073032, -0.593953, 1.130852
149.887000, 2.073032, -0.593953, 1.130854
149.971000, 2.073032, -0.593953, 1.130856
150.072000, 2.073032, -0.593953, 1.130858
150.172000, 2.073032, -0.593953, 1.130862
150.280000, 2.073032, -0.593953, 1.130864
150.379000, 2.073032, -0.593953, 1.130866
150.483000, 2.073032, -0.593953, 1.130868
150.574000, 2.073032, -0.593953, 1.130871
150.688000, 2.073032, -0.593953, 1.130874
150.780000, 2.073032, -0.593953, 1.130875
150.888000, 2.073032, -0.593953, 1.130878
150.979000, 2.073032, -0.593953, 1.130881
151.066000, 2.073032, -0.593953, 1.130883
151.188000, 2.073032, -0.593953, 1.130885
151.294000, 2.073032, -0.593953, 1.130885
151.375000, 2.073032, -0.593953, 1.130887
151.477000, 2.073032, -0.593953, 1.130889
151.578000, 2.073032, -0.593953, 1.130892
151.688000, 2.073032, -0.593953, 1.130895
151.778000, 2.073032, -0.593953, 1.130896
151.877000, 2.073032, -0.593953, 1.130899
151.986000, 2.073032, -0.593953, 1.130905
152.088000, 2.073032, -0.593953, 1.130907
152.174000, 2.073032, -0.593953, 1.130909
152.278000, 2.073032, -0.593953, 1.130911
152.387000, 2.073032, -0.593953, 1.130915
152.485000, 2.073032, -0.593953, 1.130919
152.584000, 2.073032, -0.593953, 1.130920
152.684000, 2.073032, -0.593953, 1.130923
152.777000, 2.073032, -0.593953, 1.130924
152.869000, 2.073032, -0.593953, 1.130928
152.979000, 2.073032, -0.593953, 1.130932
153.084000, 2.073032, -0.593953, 1.130936
153.170000, 2.073032, -0.593953, 1.130936
153.269000, 2.073032, -0.593953, 1.130938
153.386000, 2.073032, -0.593953, 1.130943
153.485000, 2.073032, -0.593953, 1.130947
153.574000, 2.073032, -0.593953, 1.130948
153.678000, 2.073032, -0.593953, 1.130950
153.772000, 2.073032, -0.593953, 1.130953
153.880000, 2.075217, -0.589262, 1.140124
153.982000, 2.075764, -0.588058, 1.173242
154.085000, 2.075764, -0.588058, 1.229667
154.185000, 2.075764, -0.588058, 1.286840
154.278000, 2.075764, -0.588058, 1.339721
154.379000, 2.075764, -0.588058, 1.397121
154.485000, 2.071375, -0.584249, 1.421609
154.579000, 2.072073, -0.579538, 1.426869
154.687000, 2.072364, -0.577446, 1.459407
154.775000, 2.072364, -0.577446, 1.508879
154.882000, 2.061841, -0.572353, 1.583353
154.988000, 2.061627, -0.568046, 1.652926
155.079000, 2.061627, -0.568046, 1.713336
155.184000, 2.060879, -0.563978, 1.781586
155.275000, 2.059240, -0.557302, 1.842009
155.386000, 2.051744, -0.554145, 1.915097
155.487000, 2.048226, -0.545275, 1.981701
155.581000, 2.042195, -0.532574, 2.043420
155.678000, 2.024832, -0.516283, 2.108695
155.785000, 2.013235, -0.498303, 2.179212
155.884000, 2.001153, -0.482119, 2.245608
155.984000, 1.988428, -0.467216, 2.310106
156.080000, 1.984366, -0.448679, 2.371930
156.182000, 1.969406, -0.435110, 2.438466
156.285000, 1.953258, -0.422326, 2.506184
156.381000, 1.932764, -0.415411, 2.561076
156.482000, 1.915382, -0.404737, 2.620916
156.584000, 1.897596, -0.395168, 2.675041
156.675000, 1.880435, -0.387016, 2.721132
156.788000, 1.860319, -0.378622, 2.771599
156.883000, 1.839207, -0.372827, 2.807408
156.986000, 1.819433, -0.366380, 2.845162
157.079000, 1.801561, -0.361228, 2.876845
157.185000, 1.780618, -0.355947, 2.912214
157.283000, 1.762060, -0.351873, 2.938470
157.387000, 1.741635, -0.347947, 2.964944
157.475000, 1.723290, -0.344880, 2.986960
157.589000, 1.701712, -0.341783, 3.010955
157.688000, 1.684490, -0.341703, 3.031106
157.783000, 1.665782, -0.339843, 3.054328
157.879000, 1.646640, -0.338364, 3.074220
157.970000, 1.628472, -0.337292, 3.091001
158.087000, 1.605092, -0.336313, 3.107610
158.185000, 1.583900, -0.335753, 3.123026
158.286000, 1.565301, -0.335534, 3.137083
158.382000, 1.546102, -0.335581, -3.132328
158.483000, 1.525904, -0.335897, -3.119645
158.583000, 1.505911, -0.336418, -3.113229
158.684000, 1.492606, -0.339564, -3.104292
158.767000, 1.475421, -0.340286, -3.095042
158.878000, 1.453251, -0.341437, -3.084734
158.985000, 1.431891, -0.342739, -3.076863
159.073000, 1.413733, -0.343973, -3.070834
159.175000, 1.393587, -0.345455, -3.065383
159.274000, 1.374648, -0.346968, -3.057438
159.379000, 1.352932, -0.348887, -3.050360
159.483000, 1.333220, -0.350744, -3.044626
159.569000, 1.314513, -0.352615, -3.039239
159.683000, 1.301361, -0.354004, -3.032233
159.785000, 1.280363, -0.355692, -3.027946
159.877000, 1.264547, -0.357548, -3.021131
159.973000, 1.247699, -0.359627, -3.017277
160.079000, 1.228949, -0.361997, -3.015131
160.176000, 1.212630, -0.364072, -3.015124
160.288000, 1.193020, -0.366624, -3.007573
160.385000, 1.176552, -0.368900, -3.001048
160.483000, 1.159580, -0.371367, -2.993120
160.588000, 1.141421, -0.374175, -2.982916
160.671000, 1.127085, -0.376507, -2.978313
160.782000, 1.107928, -0.379722, -2.971809
160.886000, 1.090145, -0.382883, -2.957862
160.976000, 1.083979, -0.383966, -2.928597
161.073000, 1.072184, -0.386718, -2.903349
161.174000, 1.056477, -0.390580, -2.897427
161.282000, 1.051022, -0.391953, -2.891860
161.375000, 1.051022, -0.391953, -2.891865
161.474000, 1.051022, -0.391953, -2.891863
161.578000, 1.051022, -0.391953, -2.891860
161.688000, 1.051022, -0.391953, -2.891858
161.785000, 1.051022, -0.391953, -2.891856
161.870000, 1.051022, -0.391953, -2.891855
161.978000, 1.051022, -0.391953, -2.891853
162.082000, 1.051022, -0.391953, -2.891848
162.181000, 1.051022, -0.391953, -2.891844
162.279000, 1.051022, -0.391953, -2.891842
162.380000, 1.051022, -0.391953, -2.891841
162.485000, 1.051022, -0.391953, -2.891841
162.584000, 1.051022, -0.391953, -2.891839
162.683000, 1.051022, -0.391953, -2.891836
162.781000, 1.051022, -0.391953, -2.891832
162.875000, 1.051022, -0.391953, -2.891829
162.977000, 1.051022, -0.391953, -2.891828
163.084000, 1.051022, -0.391953, -2.891826
163.174000, 1.051022, -0.391953, -2.891823
163.275000, 1.051022, -0.391953, -2.891820
163.374000, 1.051022, -0.391953, -2.891817
163.479000, 1.051022, -0.391953, -2.891815
163.581000, 1.051022, -0.391953, -2.891814
163.687000, 1.051022, -0.391953, -2.891812
163.784000, 1.051022, -0.391953, -2.891806
163.876000, 1.051022, -0.391953, -2.891805
163.967000, 1.051022, -0.391953, -2.891801
164.073000, 1.051022, -0.391953, -2.891798
164.186000, 1.051022, -0.391953, -2.891794
164.276000, 1.051022, -0.391953, -2.891793
164.371000, 1.051022, -0.391953, -2.891791
164.482000, 1.051022, -0.391953, -2.891789
164.572000, 1.051022, -0.391953, -2.891788
164.673000, 1.051022, -0.391953, -2.891786
164.781000, 1.051022, -0.391953, -2.891783
164.882000, 1.051022, -0.391953, -2.891780
164.969000, 1.051022, -0.391953, -2.891779
165.082000, 1.051022, -0.391953, -2.891774
165.178000, 1.051022, -0.391953, -2.891773
165.286000, 1.051022, -0.391953, -2.891770
165.378000, 1.051022, -0.391953, -2.891768
165.479000, 1.051022, -0.391953, -2.891767
165.578000, 1.051022, -0.391953, -2.891764
165.677000, 1.051022, -0.391953, -2.891762
165.775000, 1.051022, -0.391953, -2.891759
165.881000, 1.051022, -0.391953, -2.891756
165.974000, 1.051022, -0.391953, -2.891753
166.087000, 1.051022, -0.391953, -2.891749
166.181000, 1.051022, -0.391953, -2.891749
166.278000, 1.051022, -0.391953, -2.891747
166.377000, 1.051022, -0.391953, -2.891740
166.474000, 1.051022, -0.391953, -2.891738
166.587000, 1.051022, -0.391953, -2.891735
166.680000, 1.051022, -0.391953, -2.891731
166.777000, 1.051022, -0.391953, -2.891727
166.887000, 1.051022, -0.391953, -2.891724
166.975000, 1.051022, -0.391953, -2.891722
167.082000, 1.051022, -0.391953, -2.891719
167.169000, 1.051022, -0.391953, -2.891716
167.277000, 1.051022, -0.391953, -2.891715
167.386000, 1.051022, -0.391953, -2.891713
167.485000, 1.051022, -0.391953, -2.891710
167.579000, 1.051022, -0.391953, -2.891708
167.680000, 1.051022, -0.391953, -2.891705
167.771000, 1.051022, -0.391953, -2.891702
167.880000, 1.051022, -0.391953, -2.891699
167.974000, 1.051022, -0.391953, -2.891697
168.084000, 1.051022, -0.391953, -2.891695
168.177000, 1.051022, -0.391953, -2.891692
168.282000, 1.051022, -0.391953, -2.891688
168.377000, 1.051022, -0.391953, -2.891686
168.479000, 1.051022, -0.391953, -2.891683
168.576000, 1.051022, -0.391953, -2.891682
168.682000, 1.051022, -0.391953, -2.891677
168.771000, 1.051022, -0.391953, -2.891676
168.887000, 1.051022, -0.391953, -2.891673
168.979000, 1.051022, -0.391953, -2.891670
169.075000, 1.051022, -0.391953, -2.891670
169.186000, 1.051022, -0.391953, -2.891667
169.271000, 1.051022, -0.391953, -2.891666
169.387000, 1.051022, -0.391953, -2.891662
169.476000, 1.051022, -0.391953, -2.891659
169.586000, 1.051022, -0.391953, -2.891655
169.674000, 1.051022, -0.391953, -2.891654
169.774000, 1.051022, -0.391953, -2.891651
169.881000, 1.051022, -0.391953, -2.891648
169.988000, 1.051022, -0.391953, -2.891647
170.085000, 1.051022, -0.391953, -2.891644
170.183000, 1.051022, -0.391953, -2.891641
170.283000, 1.051022, -0.391953, -2.891640
170.381000, 1.051022, -0.391953, -2.891637
170.486000, 1.051022, -0.391953, -2.891636
170.579000, 1.051022, -0.391953, -2.891634
170.681000, 1.051022, -0.391953, -2.891632
170.779000, 1.051022, -0.391953, -2.891628
170.883000, 1.051022, -0.391953, -2.891626
170.984000, 1.051022, -0.391953, -2.891625
171.075000, 1.051022, -0.391953, -2.891623
171.185000, 1.051022, -0.391953, -2.891621
171.287000, 1.051022, -0.391953, -2.891619
171.381000, 1.051022, -0.391953, -2.891617
171.478000, 1.051022, -0.391953, -2.891615
171.586000, 1.051022, -0.391953, -2.891610
171.680000, 1.051022, -0.391953, -2.891608
171.782000, 1.051022, -0.391953, -2.891606
171.877000, 1.051022, -0.391953, -2.891603
171.966000, 1.051022, -0.391953, -2.891602
172.078000, 1.046159, -0.393218, -2.881549
172.182000, 1.044080, -0.393781, -2.846534
172.282000, 1.044080, -0.393781, -2.789347
172.375000, 1.044910, -0.393851, -2.731448
172.470000, 1.044910, -0.393851, -2.663699
172.578000, 1.044910, -0.393851, -2.597206
172.686000, 1.044849, -0.393894, -2.526818
172.786000, 1.040652, -0.393372, -2.462017
172.886000, 1.040625, -0.393397, -2.396933
172.977000, 1.037799, -0.396174, -2.336516
173.085000, 1.029763, -0.402726, -2.264757
173.178000, 1.024751, -0.409135, -2.203491
173.282000, 1.019282, -0.417152, -2.135084
173.369000, 1.014223, -0.420794, -2.076442
173.481000, 1.009297, -0.430508, -2.003387
173.573000, 1.003717, -0.443739, -1.939933
173.685000, 0.996866, -0.463546, -1.868636
173.775000, 0.987269, -0.481236, -1.810006
173.879000, 0.982996, -0.501792, -1.740868
173.984000, 0.980172, -0.522395, -1.672535
174.086000, 0.982332, -0.536211, -1.606162
174.185000, 0.982270, -0.556007, -1.540923
174.285000, 0.983518, -0.575964, -1.475133
174.382000, 0.984444, -0.592423, -1.411443
174.475000, 0.987950, -0.610686, -1.350102
174.582000, 0.993406, -0.631582, -1.280523
174.673000, 0.999358, -0.649623, -1.223991
174.772000, 1.006292, -0.667310, -1.172729
174.873000, 1.012147, -0.688210, -1.126617
174.979000, 1.021691, -0.707138, -1.081669
175.087000, 1.032264, -0.725972, -1.036082
175.175000, 1.041598, -0.741127, -1.001824
175.270000, 1.052006, -0.756782, -0.965512
175.378000, 1.064506, -0.771590, -0.920587
175.474000, 1.076507, -0.786832, -0.889176
175.587000, 1.090945, -0.803956, -0.849501
175.674000, 1.102757, -0.817003, -0.820736
175.777000, 1.117019, -0.831866, -0.791923
175.863000, 1.132133, -0.846732, -0.761830
175.983000, 1.146645, -0.860200, -0.735327
176.072000, 1.160425, -0.872393, -0.712867
176.179000, 1.179731, -0.878886, -0.687275
176.278000, 1.195147, -0.891311, -0.670791
176.376000, 1.210593, -0.903376, -0.655030
176.475000, 1.226396, -0.915305, -0.637571
176.586000, 1.244332, -0.928387, -0.624472
176.683000, 1.260292, -0.939764, -0.613751
176.787000, 1.277220, -0.951502, -0.597862
176.885000, 1.293512, -0.962397, -0.580588
176.980000, 1.309830, -0.972890, -0.561938
177.086000, 1.327492, -0.983875, -0.553607
177.182000, 1.343862, -0.993908, -0.545340
177.276000, 1.360000, -1.003551, -0.530311
177.384000, 1.374217, -1.012928, -0.510138
177.484000, 1.391732, -1.022583, -0.498205
177.582000, 1.409191, -1.031921, -0.483139
177.678000, 1.426227, -1.040777, -0.477202
177.788000, 1.445621, -1.050732, -0.468186
177.882000, 1.462429, -1.059153, -0.461503
177.979000, 1.481795, -1.068722, -0.456474
178.067000, 1.495630, -1.075485, -0.452022
178.181000, 1.516210, -1.085297, -0.437831
178.285000, 1.535108, -1.093986, -0.423733
178.376000, 1.551740, -1.101376, -0.412569
178.486000, 1.571936, -1.110101, -0.403817
178.586000, 1.589347, -1.114151, -0.403011
178.685000, 1.608295, -1.122233, -0.403188
178.775000, 1.624317, -1.129020, -0.397122
178.882000, 1.644276, -1.137278, -0.386974
178.965000, 1.659486, -1.143411, -0.379762
179.078000, 1.680311, -1.151663, -0.376794
179.186000, 1.700621, -1.159582, -0.363789
179.277000, 1.717465, -1.165930, -0.358678
179.379000, 1.736765, -1.173133, -0.356442
179.475000, 1.754767, -1.179808, -0.352873
179.584000, 1.766965, -1.184302, -0.355953
179.675000, 1.775393, -1.187459, -0.360470
179.778000, 1.786250, -1.191546, -0.358063
179.883000, 1.798055, -1.191731, -0.352570
179.973000, 1.806781, -1.194948, -0.354435
180.078000, 1.816343, -1.198497, -0.356056
180.178000, 1.825715, -1.201985, -0.356358
180.282000, 1.835562, -1.205630, -0.351958
180.385000, 1.845157, -1.209092, -0.339347
180.487000, 1.854778, -1.212479, -0.339321
180.587000, 1.864190, -1.215803, -0.339455
180.682000, 1.867137, -1.216858, -0.360351
180.777000, 1.867439, -1.216976, -0.412080
180.869000, 1.867439, -1.216976, -0.477292
180.985000, 1.866479, -1.214306, -0.548970
181.086000, 1.866479, -1.214306, -0.614755
181.184000, 1.866479, -1.214306, -0.679192
181.285000, 1.866479, -1.214306, -0.745679
181.365000, 1.869009, -1.217131, -0.791185
181.479000, 1.878166, -1.226896, -0.833212
181.577000, 1.889464, -1.239565, -0.850728
181.682000, 1.902997, -1.255392, -0.877955
181.778000, 1.915479, -1.270762, -0.898611
181.882000, 1.928028, -1.286845, -0.917511
181.974000, 1.939117, -1.301528, -0.929977
182.084000, 1.952038, -1.319086, -0.942493
182.182000, 1.963464, -1.335011, -0.954702
182.282000, 1.975022, -1.351577, -0.968923
182.387000, 1.986683, -1.368801, -0.982284
182.484000, 1.997453, -1.385176, -0.996089
182.567000, 2.007380, -1.400669, -1.005231
182.673000, 2.018026, -1.417563, -1.014445
182.781000, 2.030805, -1.438349, -1.025079
182.865000, 2.038241, -1.450680, -1.030668
182.975000, 2.049386, -1.469416, -1.038883
183.082000, 2.060278, -1.488068, -1.044571
183.188000, 2.070679, -1.506082, -1.050085
183.277000, 2.079505, -1.521539, -1.053690
183.382000, 2.089959, -1.539982, -1.056348
183.477000, 2.099202, -1.556353, -1.057080
183.579000, 2.109213, -1.574128, -1.058941
183.683000, 2.119370, -1.592279, -1.062614
183.784000, 2.129155, -1.609951, -1.067917
183.880000, 2.136410, -1.628338, -1.068583
183.986000, 2.146503, -1.646753, -1.070505
184.077000, 2.155898, -1.663955, -1.071156
184.184000, 2.165479, -1.681510, -1.071228
184.287000, 2.175454, -1.699762, -1.069769
184.377000, 2.184391, -1.716074, -1.069559
184.477000, 2.194663, -1.734848, -1.071005
184.580000, 2.203669, -1.751350, -1.071269
184.688000, 2.213841, -1.769951, -1.068117
184.786000, 2.223314, -1.787110, -1.064727
184.868000, 2.231365, -1.801626, -1.064387
184.983000, 2.242511, -1.821745, -1.065807
185.075000, 2.252544, -1.837959, -1.065358
185.177000, 2.261754, -1.854578, -1.063950
185.280000, 2.271486, -1.872050, -1.060948
185.376000, 2.280782, -1.888621, -1.058639
185.474000, 2.290378, -1.905711, -1.060162
185.586000, 2.301293, -1.925272, -1.063807
185.681000, 2.310500, -1.941892, -1.063709
185.788000, 2.320924, -1.960581, -1.061594
185.877000, 2.329798, -1.976471, -1.061710
185.983000, 2.339934, -1.994635, -1.061593
186.077000, 2.349873, -2.012450, -1.062426
186.186000, 2.359694, -2.030102, -1.064199
186.271000, 2.369021, -2.045717, -1.058503
186.374000, 2.379047, -2.063483, -1.056533
186.477000, 2.389184, -2.081417, -1.056460
186.578000, 2.399102, -2.099014, -1.059007
186.683000, 2.409718, -2.118054, -1.066442
186.781000, 2.418638, -2.134376, -1.075193
186.875000, 2.427573, -2.150917, -1.073242
186.986000, 2.438290, -2.170587, -1.071751
187.081000, 2.447287, -2.187094, -1.071748
187.186000, 2.457429, -2.205483, -1.059056
187.280000, 2.466707, -2.221834, -1.051399
187.386000, 2.477364, -2.240160, -1.034493
187.479000, 2.488393, -2.256959, -1.020216
187.585000, 2.494891, -2.267491, -1.019325
187.675000, 2.502362, -2.279757, -1.029095
187.777000, 2.511185, -2.294667, -1.044426
187.875000, 2.519780, -2.309709, -1.058761
187.980000, 2.528674, -2.325788, -1.072167
188.087000, 2.537447, -2.342133, -1.083933
188.177000, 2.545034, -2.356531, -1.086917
188.286000, 2.553669, -2.372948, -1.085288
188.385000, 2.561943, -2.388369, -1.069457
188.484000, 2.570377, -2.403301, -1.042160
188.568000, 2.577903, -2.415928, -1.025698
188.673000, 2.587849, -2.431999, -1.007725
188.771000, 2.597592, -2.447164, -0.992097
188.870000, 2.606943, -2.461331, -0.984254
188.980000, 2.614508, -2.475492, -0.978399
189.067000, 2.623311, -2.488340, -0.961096
189.175000, 2.634169, -2.503595, -0.945341
189.285000, 2.641187, -2.513129, -0.915363
189.380000, 2.646380, -2.519618, -0.875325
189.484000, 2.652763, -2.526938, -0.832146
189.577000, 2.653591, -2.527832, -0.792755
189.685000, 2.658278, -2.530743, -0.758845
189.785000, 2.664555, -2.536501, -0.722459
189.877000, 2.665028, -2.536909, -0.683408
189.980000, 2.665028, -2.536909, -0.643156
190.077000, 2.665028, -2.536909, -0.604459
